3.132277320393877744e+03 1.297120000000000000e+05
3.246374187463839462e+03 1.169050000000000000e+05
2.806728139482917413e+03 1.225070000000000000e+05
3.652557725137786747e+03 1.162480000000000000e+05
3.251627061643866909e+03 1.232180000000000000e+05
4.077427751216114757e+03 1.115500000000000000e+05
3.462744244316028926e+03 1.192350000000000000e+05
3.290414385133049564e+03 1.196220000000000000e+05
3.319089692975536764e+03 1.226840000000000000e+05
3.221219245745139688e+03 1.233840000000000000e+05
3.782434392047802248e+03 1.158590000000000000e+05
3.191642384378514635e+03 1.173430000000000000e+05
3.522721644943985666e+03 1.195720000000000000e+05
3.149018586384607261e+03 1.226710000000000000e+05
3.072972177683450354e+03 1.222540000000000000e+05
3.807122855177784913e+03 1.181280000000000000e+05
3.445269949285298480e+03 1.150080000000000000e+05
3.392803703087635768e+03 1.228830000000000000e+05
3.546000887728826910e+03 1.232820000000000000e+05
3.353629589603580371e+03 1.205790000000000000e+05
2.972948456239050302e+03 1.252920000000000000e+05
3.112114414733632657e+03 1.217130000000000000e+05
3.342591474617663607e+03 1.124570000000000000e+05
3.739672754191559761e+03 1.119950000000000000e+05
3.537916692905517266e+03 1.175020000000000000e+05
3.479304224489709213e+03 1.227640000000000000e+05
3.347605817313401531e+03 1.234350000000000000e+05
3.378991546123637818e+03 1.215960000000000000e+05
3.352002074787808851e+03 1.253950000000000000e+05
3.105961801175690653e+03 1.215010000000000000e+05
3.240097473516067112e+03 1.223490000000000000e+05
3.924327039792111464e+03 1.182730000000000000e+05
3.153215859914101202e+03 1.212940000000000000e+05
3.710937463175286666e+03 1.190230000000000000e+05
3.876114269117247659e+03 1.135460000000000000e+05
3.673253279871709310e+03 1.159840000000000000e+05
4.135281543357552437e+03 1.150400000000000000e+05
3.527959757727995111e+03 1.161160000000000000e+05
3.379459210973755035e+03 1.145800000000000000e+05
3.375663895982138911e+03 1.194680000000000000e+05
2.979134754776965565e+03 1.243740000000000000e+05
4.020483462612658514e+03 1.163530000000000000e+05
3.668831397971031038e+03 1.181410000000000000e+05
2.993920145134817631e+03 1.213930000000000000e+05
3.041775467543559444e+03 1.265520000000000000e+05
3.716212711701070930e+03 1.284420000000000000e+05
3.059149930078644047e+03 1.224880000000000000e+05
4.155388647020113240e+03 1.176180000000000000e+05
2.991194187852966024e+03 1.189030000000000000e+05
3.744418196240978887e+03 1.171810000000000000e+05
3.440659680440731336e+03 1.269450000000000000e+05
3.871230489369838779e+03 1.087750000000000000e+05
3.856464189248435559e+03 1.113260000000000000e+05
3.601997394381312915e+03 1.157770000000000000e+05
3.594307848888088301e+03 1.185930000000000000e+05
3.443078615855545650e+03 1.182330000000000000e+05
3.430948731385234623e+03 1.255930000000000000e+05
3.113408005255937951e+03 1.245130000000000000e+05
3.141628945558051328e+03 1.284490000000000000e+05
3.598255760173088220e+03 1.112920000000000000e+05
3.244999124686544747e+03 1.137750000000000000e+05
3.507131764287574697e+03 1.153080000000000000e+05
