1.469477890260044205e+03 2.923791759278909219e-01
7.936550507804938661e+02 2.593155572444951207e-01
1.327523332723868180e+03 2.614525682105058868e-01
8.073495377520051079e+03 2.330019243104554105e-01
4.722970874934247149e+03 2.898244304873245913e-01
5.033914461889074119e+03 2.546592254354811402e-01
5.938520808193546145e+03 3.325142422673028619e-01
1.019827877951156006e+04 3.220032728760398033e-01
4.361298024080706455e+03 2.494137175614510871e-01
5.040163927071844228e+03 2.729089811523240927e-01
5.315754882755682956e+03 2.729377050848320052e-01
1.116086299913797484e+04 3.191524099406407022e-01
8.650145880173236947e+03 3.055675585840119668e-01
4.573077876802314677e+03 2.608942908117751758e-01
3.727215355285108672e+03 2.400867379626435427e-01
3.471383241334538070e+03 2.502632185867418313e-01
5.358027694299930772e+03 2.174278007281232883e-01
8.273791437641366429e+03 3.039300531982589426e-01
5.541508020166957067e+03 3.008504349090204144e-01
3.766929800118188723e+03 3.031764705882352695e-01
7.304209144819701578e+03 3.154447277325208021e-01
9.995356830936283586e+03 2.830452349849622018e-01
4.430358398347253569e+03 2.962812696853546202e-01
5.011038077192712080e+03 2.462151719356910629e-01
3.877590606768672842e+03 2.799421701415309438e-01
5.895364117350537526e+03 2.600944198457613710e-01
8.578735237378274178e+03 2.954434711661585999e-01
1.630010161864026031e+03 2.344336262170505780e-01
4.414698751971172896e+03 3.154978417964013904e-01
7.464697843073050535e+03 2.928345834978286488e-01
6.245387478289658247e+03 2.342389039647935212e-01
8.766567222487294202e+03 2.835615759887075704e-01
4.247107203719586323e+03 2.438191996215491597e-01
3.922472964237404994e+03 2.701814008915566778e-01
5.332684298977745129e+03 3.030851466812576334e-01
1.024716672587170433e+04 2.741105342413413526e-01
1.377823286804577265e+03 2.792894388346300327e-01
2.266986324673909166e+03 2.458884463795629471e-01
1.177034102542985784e+04 2.876545458685307310e-01
8.862599081055603165e+03 2.943409812457041808e-01
1.207666271104950283e+04 2.817714357699928063e-01
