-2.316344978358144999e+03 8.552800000000000000e+04 1.793564680572443670e-01
-5.329678522239729318e+03 9.852800000000000000e+04 8.878694381292628890e-02
2.122737664281438811e+03 7.561400000000000000e+04 1.618483349644245228e-01
-7.685044443914353906e+03 8.984200000000000000e+04 1.670376883862780826e-01
2.136870613300865443e+04 7.045200000000000000e+04 1.763044342247204188e-01
-3.788648305568586238e+03 1.036670000000000000e+05 9.707042742627836063e-02
7.919432657721504256e+03 7.591700000000000000e+04 1.597534149136556891e-01
1.512729555133732902e+04 7.728700000000000000e+04 1.472175139415425882e-01
-1.834497403518650344e+03 7.417900000000000000e+04 1.831246039984362195e-01
1.300726278193169492e+04 8.067600000000000000e+04 1.849992562843968402e-01
2.361098465270263659e+03 8.293800000000000000e+04 1.431792423255926483e-01
-1.178590484578565884e+04 8.574500000000000000e+04 1.832993177444749433e-01
-5.501146325742007321e+03 9.205900000000000000e+04 1.724328962947674349e-01
7.667016731998040996e+03 8.079600000000000000e+04 1.866057725629981512e-01
-9.036939865079428273e+03 9.355500000000000000e+04 1.745176634065522814e-01
-1.339293420962896198e+04 7.533500000000000000e+04 1.695360722107918106e-01
-3.782243340305112270e+03 1.038530000000000000e+05 1.136606549642282804e-01
-7.276409692163661930e+03 9.142400000000000000e+04 1.779073328666432863e-01
4.231119663457414390e+03 8.125000000000000000e+04 1.977969230769230924e-01
7.377586397484062218e+03 1.037620000000000000e+05 1.409764653726798267e-01
-2.473074643907930295e+03 8.961600000000000000e+04 1.814631315836457981e-01
6.973942798156326717e+03 8.050900000000000000e+04 2.077159075382876141e-01
-8.654863660613493266e+03 8.563800000000000000e+04 1.559821574534668853e-01
-3.421142478820628185e+03 7.954200000000000000e+04 1.861657992004224216e-01
7.184275601383184039e+03 9.518500000000000000e+04 1.601302726269895338e-01
-1.022553026722115101e+04 8.710800000000000000e+04 1.853446296551407579e-01
1.020618527768725289e+04 8.802800000000000000e+04 1.819761893942836162e-01
1.006934585769840305e+04 7.856400000000000000e+04 1.545109719464385911e-01
2.243729052340443559e+03 8.362000000000000000e+04 1.497369050466396123e-01
3.721222071269613480e+03 7.398100000000000000e+04 1.413876535867317763e-01
3.842140255936973517e+03 8.740800000000000000e+04 1.804754713527365606e-01
-1.061664715017492563e+04 9.887800000000000000e+04 1.586298266550698610e-01
-8.738824581952148947e+03 9.951300000000000000e+04 1.540803714087606302e-01
-4.429471635715308366e+03 8.338800000000000000e+04 1.530076269966901270e-01
1.757692338534547162e+04 8.776700000000000000e+04 1.848644707008328947e-01
3.020857841506964633e+03 7.126100000000000000e+04 1.719453838705603532e-01
6.537455448154134501e+03 7.806700000000000000e+04 1.923219798378316137e-01
1.714546007525285313e+04 7.739500000000000000e+04 1.946895794301957139e-01
-6.332315682881860994e+03 7.555400000000000000e+04 1.470736162215104947e-01
-1.551820849151662969e+03 8.367400000000000000e+04 1.772354614336592027e-01
4.971654122352147169e+03 9.225500000000000000e+04 1.645981247628854893e-01
5.247809131220235940e+03 8.632300000000000000e+04 1.670586054701528322e-01
-1.155152524952921794e+03 9.231000000000000000e+04 1.671758206044848816e-01
-1.602551075815251806e+03 8.595900000000000000e+04 1.458253353342873204e-01
2.564549350875316577e+03 9.154300000000000000e+04 1.740821253400041124e-01
-8.003199536442127282e+03 9.418000000000000000e+04 1.350923763007008116e-01
2.092935696427491348e+04 8.392200000000000000e+04 1.829675174566859353e-01
-1.267054959326516610e+03 9.479500000000000000e+04 1.362202647818977486e-01
-6.950426009728304962e+03 8.325300000000000000e+04 1.966415624662174455e-01
-1.324495957796115135e+03 7.688400000000000000e+04 1.759403777118776491e-01
3.331862319754212876e+03 8.568300000000000000e+04 1.929670996580418185e-01
1.083842247975546707e+04 8.835400000000000000e+04 1.545940195124159144e-01
1.664810488474262911e+03 9.351800000000000000e+04 1.334074723582625577e-01
1.310003318784203475e+04 7.931400000000000000e+04 1.544872279799278658e-01
1.005441511216222170e+04 8.045700000000000000e+04 1.690343910411772343e-01
1.306481469481682552e+03 8.383300000000000000e+04 1.700881514439420705e-01
6.089854292619151238e+03 7.820400000000000000e+04 1.816658994424837914e-01
5.464539687521318228e+03 8.062600000000000000e+04 1.719048445910748013e-01
1.065239971459437947e+04 8.425200000000000000e+04 1.841855386222285285e-01
-2.767229569178445217e+03 9.082900000000000000e+04 1.683933545453544234e-01
-3.809445801564337671e+03 8.669600000000000000e+04 1.776206514718094986e-01
-4.943380548476048716e+03 7.633000000000000000e+04 1.463382680466396302e-01
4.701276200443835478e+03 9.568300000000000000e+04 1.658392817950942177e-01
-6.316050797860384591e+03 9.109700000000000000e+04 1.760211642534880161e-01
-4.093117413289610340e+03 9.410400000000000000e+04 1.787171639887783492e-01
5.800760857892808417e+03 8.943300000000000000e+04 1.849540997171066348e-01
1.976160491841690600e+04 7.759000000000000000e+04 1.734630751385487502e-01
-8.753497353006420099e+02 7.681900000000000000e+04 1.666514794516981146e-01
2.008778679091338199e+04 8.070500000000000000e+04 1.718852611362369220e-01
-9.214113547730282789e+02 8.905100000000000000e+04 1.464890905211619909e-01
8.981146389285948317e+03 9.651600000000000000e+04 1.539744705541050696e-01
-1.034093552292811546e+04 8.536100000000000000e+04 1.825306638863181119e-01
-1.067658758787619990e+04 8.211800000000000000e+04 1.705472612581894198e-01
-1.807594625984571621e+03 8.367400000000000000e+04 1.785620383870736294e-01
-1.275142414507113244e+04 8.920700000000000000e+04 1.484973152331094948e-01
7.912749078037240906e+03 8.781300000000000000e+04 1.774566408162800979e-01
1.516442391407133255e+04 9.486600000000000000e+04 1.637572997702021471e-01
5.269745995961377048e+03 7.853600000000000000e+04 1.902057655088112975e-01
1.093467430103581137e+03 7.369200000000000000e+04 1.868316777940617346e-01
1.476692788775345980e+04 7.148000000000000000e+04 1.458449916060436946e-01
8.840064110732504560e+03 9.192700000000000000e+04 1.572008223916803171e-01
-3.642660161615138804e+03 9.927500000000000000e+04 1.559103500377738705e-01
1.172646487318963045e+04 8.906000000000000000e+04 1.641814507073883211e-01
1.430024579027882464e+04 9.477100000000000000e+04 1.656519399394329461e-01
-9.843588054133493642e+03 8.036600000000000000e+04 1.826767538511310240e-01
-5.116032088151348944e+03 9.552100000000000000e+04 1.569497806765004499e-01
-5.949632316706794882e+03 9.109700000000000000e+04 1.763395062406006852e-01
1.529886997476630677e+04 8.951500000000000000e+04 1.880802100206668825e-01
-1.209376787098019668e+04 8.574500000000000000e+04 1.792990844947227602e-01
1.532881491491971792e+04 8.020700000000000000e+04 1.768050170184647385e-01
9.497396765264327314e+02 9.020200000000000000e+04 1.770914170417506872e-01
